1,2,3,4,5,6,7,8,9,10
07/27-15:14:36.981356, 1218333, TCP, stream_tcp, 4555, S2C, 198.47.127.15:443, 10.0.0.45:49268, 1:40186:3, allow
07/27-15:14:37.228230, 1218340, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:60826, 1:254:16, allow
07/27-15:14:40.645564, 1219242, ICMP, raw, 151, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:14:40.820742, 1219381, TCP, stream_tcp, 85, S2C, 173.241.240.220:443, 10.0.0.45:49267, 1:40186:3, allow
07/27-15:14:41.247559, 1219447, TCP, stream_tcp, 92, S2C, 198.47.127.15:443, 10.0.0.45:49269, 1:40186:3, allow
07/27-15:14:43.789079, 1220829, UDP, raw, 205, S2C, 8.8.8.8:53, 10.0.0.45:60459, 1:57756:2, allow
07/27-15:16:29.725742, 1242709, ICMP, raw, 220, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:16:43.505185, 1242959, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:16:44.775695, 1243026, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:16:46.984192, 1243097, ICMP, raw, 180, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:16:58.048880, 1243655, ICMP, raw, 180, C2S, 10.0.0.45:0, 8.8.4.4:0, 1:402:16, allow
07/27-15:17:10.881059, 1244299, ICMP, raw, 222, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:17:32.752472, 1245723, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:17:34.756406, 1245772, ICMP, raw, 180, C2S, 10.0.0.45:0, 8.8.4.4:0, 1:402:16, allow
07/27-15:17:43.459462, 1246119, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:17:46.758936, 1246275, TCP, stream_tcp, 79, S2C, 172.227.163.249:443, 10.0.0.45:49512, 1:40186:3, allow
07/27-15:17:57.944480, 1246981, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:18:14.526092, 1248030, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:18:20.759670, 1248302, ICMP, raw, 216, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:18:23.673645, 1248866, ICMP, raw, 246, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:18:24.788569, 1249117, ICMP, raw, 246, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:18:26.294475, 1249566, TCP, stream_tcp, 326, C2S, 10.0.0.45:49648, 107.21.92.87:443, 1:38575:4, allow
07/27-15:18:26.990197, 1249806, ICMP, raw, 246, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:18:28.886818, 1250365, ICMP, raw, 246, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:19:34.425973, 1258870, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:34.426003, 1258871, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:38.579239, 1258991, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:38.579275, 1258992, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:41.702361, 1259042, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:41.702397, 1259043, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:45.188846, 1259051, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:45.188881, 1259052, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:48.293689, 1259065, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:48.293725, 1259066, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:51.441852, 1259080, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:19:51.441877, 1259081, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:37.344920, 1259198, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:37.344954, 1259199, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:41.394546, 1259219, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:41.394581, 1259220, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:44.697718, 1259229, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:44.697753, 1259230, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:49.038685, 1259237, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:49.038710, 1259238, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:52.876299, 1259246, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:52.876322, 1259247, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:56.330645, 1259254, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:20:56.330668, 1259255, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:24:09.125104, 1259547, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:24:09.125577, 1259548, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:24:15.416992, 1259550, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:25:33.332850, 1259766, TCP, stream_tcp, 85, S2C, 23.63.92.245:443, 10.0.0.45:49719, 1:37025:6, allow
07/27-15:25:34.763555, 1259786, ICMP, raw, 219, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:27:12.401056, 1259911, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:12.401090, 1259912, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:15.529670, 1259914, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:15.529705, 1259915, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:18.594000, 1259919, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:18.594034, 1259920, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:21.799848, 1259921, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:21.799883, 1259922, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:25.095836, 1259926, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:25.095870, 1259927, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:28.370669, 1259928, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:27:28.370706, 1259929, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:20.845521, 1259966, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:20.845559, 1259967, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:24.120261, 1259973, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:24.120295, 1259974, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:27.156718, 1260013, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:27.156751, 1260014, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:30.253052, 1260062, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:30.253076, 1260063, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:33.331526, 1260094, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:33.331560, 1260095, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:36.396174, 1260112, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:28:36.396208, 1260113, UDP, raw, 161, C2S, 10.0.0.45:49160, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:31:47.452558, 1260725, ICMP, raw, 246, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:33:17.145551, 1260881, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:17.145590, 1260882, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:17.150862, 1260883, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:17.150883, 1260884, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:20.188892, 1260885, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:20.188926, 1260886, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:20.190081, 1260887, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:20.190100, 1260888, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:23.258895, 1260889, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:23.258930, 1260890, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:23.259880, 1260891, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:23.259898, 1260892, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:51.915035, 1260893, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:51.915071, 1260894, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:54.932479, 1260895, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:54.932513, 1260896, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:57.942744, 1260897, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:33:57.942782, 1260898, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:01.159632, 1260899, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:01.159667, 1260900, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:04.195778, 1260901, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:04.195813, 1260902, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:07.373659, 1260939, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:07.373695, 1260940, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:25.273976, 1261044, UDP, raw, 161, C2S, 10.0.0.45:58791, 239.255.255.250:1900, 1:28002:3, allow
07/27-15:34:25.273976, 1261044, UDP, raw, 161, C2S, 10.0.0.45:58791, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:25.273999, 1261045, UDP, raw, 161, C2S, 10.0.0.45:58791, 239.255.255.250:1900, 1:28002:3, allow
07/27-15:34:25.273999, 1261045, UDP, raw, 161, C2S, 10.0.0.45:58791, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:25.274321, 1261046, UDP, raw, 160, C2S, 10.0.0.45:58791, 239.255.255.250:1900, 1:28003:3, allow
07/27-15:34:25.274321, 1261046, UDP, raw, 160, C2S, 10.0.0.45:58791, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:25.274338, 1261047, UDP, raw, 160, C2S, 10.0.0.45:58791, 239.255.255.250:1900, 1:28003:3, allow
07/27-15:34:25.274338, 1261047, UDP, raw, 160, C2S, 10.0.0.45:58791, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:29.215545, 1261249, ICMP, raw, 164, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:34:29.217134, 1261250, ICMP, raw, 164, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:34:35.211141, 1261260, ICMP, raw, 164, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:34:36.593885, 1261261, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:36.593919, 1261262, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:39.586577, 1261272, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:39.586610, 1261273, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:42.659305, 1261278, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:42.659339, 1261279, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:45.697561, 1261282, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:45.697590, 1261283, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:48.032468, 1261364, ICMP, raw, 227, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:34:48.735107, 1261392, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:48.735233, 1261393, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:51.825797, 1261499, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:34:51.825823, 1261500, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:35:00.538616, 1261727, ICMP, raw, 117, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:35:09.564299, 1261922, ICMP, raw, 259, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:35:10.165926, 1261948, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:35:10.166453, 1261950, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:35:11.791709, 1262021, ICMP, raw, 233, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:35:12.764391, 1262042, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:60716, 1:254:16, allow
07/27-15:35:14.847627, 1262105, ICMP, raw, 169, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:35:15.731814, 1262139, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:64417, 1:254:16, allow
07/27-15:35:16.351824, 1262185, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:35:16.325109, 1262199, TCP, stream_tcp, 3674, S2C, 87.249.108.118:80, 10.0.0.45:49242, 1:44416:3, allow
07/27-15:35:16.611334, 1262206, TCP, stream_tcp, 1610, S2C, 87.249.108.118:80, 10.0.0.45:49240, 1:44416:3, allow
07/27-15:35:16.613900, 1262207, TCP, stream_tcp, 1652, S2C, 87.249.108.118:80, 10.0.0.45:49239, 1:44416:3, allow
07/27-15:35:16.643614, 1262218, TCP, stream_tcp, 1534, S2C, 87.249.108.118:80, 10.0.0.45:49242, 1:44416:3, allow
07/27-15:35:16.691305, 1262226, TCP, stream_tcp, 215, S2C, 87.249.108.118:80, 10.0.0.45:49240, 1:44416:3, allow
07/27-15:35:16.689387, 1262228, TCP, stream_tcp, 1022, S2C, 87.249.108.118:80, 10.0.0.45:49243, 1:44416:3, allow
07/27-15:35:18.631254, 1262245, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:62345, 1:254:16, allow
07/27-15:35:21.424648, 1262300, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:63602, 1:254:16, allow
07/27-15:35:26.763136, 1262392, TCP, stream_tcp, 16382, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:11192:20, allow
07/27-15:35:26.763136, 1262392, TCP, stream_tcp, 16382, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:15306:22, allow
07/27-15:35:32.058710, 1264127, TCP, stream_tcp, 16362, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:38124:4, allow
07/27-15:35:32.066052, 1264155, TCP, stream_tcp, 16408, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:38124:4, allow
07/27-15:35:32.075175, 1264172, TCP, stream_tcp, 16411, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:38124:4, allow
07/27-15:35:32.332409, 1264261, TCP, stream_tcp, 16413, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:38124:4, allow
07/27-15:35:32.706286, 1264451, TCP, stream_tcp, 16342, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:38124:4, allow
07/27-15:35:33.315986, 1264741, TCP, stream_tcp, 16338, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:23861:11, allow
07/27-15:35:33.680273, 1264909, TCP, stream_tcp, 16430, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:1394:17, allow
07/27-15:35:36.065627, 1266076, TCP, stream_tcp, 16397, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:15306:22, allow
07/27-15:35:36.157566, 1266124, TCP, stream_tcp, 16334, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:15306:22, allow
07/27-15:35:36.162359, 1266139, TCP, stream_tcp, 16357, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:15306:22, allow
07/27-15:35:36.379048, 1266288, TCP, stream_tcp, 16327, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:15306:22, allow
07/27-15:35:36.589425, 1266367, TCP, stream_tcp, 16333, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:38124:4, allow
07/27-15:35:36.599775, 1266381, TCP, stream_tcp, 16342, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:15306:22, allow
07/27-15:35:43.769100, 1269976, TCP, stream_tcp, 16411, S2C, 87.249.108.118:80, 10.0.0.45:49255, 1:15306:22, allow
07/27-15:36:11.260930, 1271832, TCP, stream_tcp, 16380, S2C, 213.189.27.250:80, 10.0.0.45:49264, 1:44416:3, allow
07/27-15:36:11.387947, 1271837, TCP, stream_tcp, 8700, S2C, 213.189.27.250:80, 10.0.0.45:49264, 1:44416:3, allow
07/27-15:40:28.574205, 1272532, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:28.574234, 1272533, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:31.580344, 1272546, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:31.580370, 1272547, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:34.584854, 1272552, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:34.584897, 1272553, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:37.622259, 1272557, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:37.622294, 1272558, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:40.622632, 1272559, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:40.622666, 1272560, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:43.627209, 1272563, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:40:43.627249, 1272564, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:22.686313, 1272666, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:22.686350, 1272667, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:25.684280, 1272671, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:25.684321, 1272672, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:28.687709, 1272676, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:28.687745, 1272677, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:31.712308, 1272684, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:31.712342, 1272685, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:34.717318, 1272686, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:34.717356, 1272687, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:37.722192, 1272691, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:41:37.722232, 1272692, UDP, raw, 161, C2S, 10.0.0.45:49158, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:09.300502, 1272954, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:09.300521, 1272955, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:12.338950, 1272974, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:12.338988, 1272975, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:15.367890, 1272984, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:15.367924, 1272985, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:28.032680, 1273079, UDP, raw, 161, C2S, 10.0.0.45:56675, 239.255.255.250:1900, 1:28002:3, allow
07/27-15:51:28.032680, 1273079, UDP, raw, 161, C2S, 10.0.0.45:56675, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:28.032714, 1273080, UDP, raw, 161, C2S, 10.0.0.45:56675, 239.255.255.250:1900, 1:28002:3, allow
07/27-15:51:28.032714, 1273080, UDP, raw, 161, C2S, 10.0.0.45:56675, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:28.033057, 1273081, UDP, raw, 160, C2S, 10.0.0.45:56675, 239.255.255.250:1900, 1:28003:3, allow
07/27-15:51:28.033057, 1273081, UDP, raw, 160, C2S, 10.0.0.45:56675, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:28.033075, 1273082, UDP, raw, 160, C2S, 10.0.0.45:56675, 239.255.255.250:1900, 1:28003:3, allow
07/27-15:51:28.033075, 1273082, UDP, raw, 160, C2S, 10.0.0.45:56675, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:32.190063, 1273291, ICMP, raw, 163, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:51:32.191252, 1273292, ICMP, raw, 163, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:51:38.216840, 1273301, ICMP, raw, 163, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:51:45.379908, 1273313, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:45.379932, 1273314, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:48.380269, 1273317, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:48.380309, 1273318, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:51.384150, 1273319, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:51.384192, 1273320, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
